,sim_num,dates,days,n_res_quar,n_res_iso,n_nonres_quar,n_nonres_iso
1945,18,2020-09-03,1,0,0,0,0
1946,18,2020-09-04,2,0,0,0,0
1947,18,2020-09-05,3,0,0,0,0
1948,18,2020-09-06,4,0,0,0,0
1949,18,2020-09-07,5,0,0,0,0
1950,18,2020-09-08,6,0,0,0,0
1951,18,2020-09-09,7,0,0,0,0
1952,18,2020-09-10,8,0,0,0,0
1953,18,2020-09-11,9,0,0,0,0
1954,18,2020-09-12,10,0,0,0,0
1955,18,2020-09-13,11,0,0,0,0
1956,18,2020-09-14,12,0,0,0,0
1957,18,2020-09-15,13,0,0,0,0
1958,18,2020-09-16,14,0,0,0,0
1959,18,2020-09-17,15,0,0,0,0
1960,18,2020-09-18,16,0,0,0,0
1961,18,2020-09-19,17,0,0,0,0
1962,18,2020-09-20,18,0,0,0,0
1963,18,2020-09-21,19,0,0,0,0
1964,18,2020-09-22,20,0,0,0,0
1965,18,2020-09-23,21,0,0,0,0
1966,18,2020-09-24,22,0,0,0,0
1967,18,2020-09-25,23,0,0,0,0
1968,18,2020-09-26,24,0,0,0,0
1969,18,2020-09-27,25,0,0,0,0
1970,18,2020-09-28,26,0,0,0,0
1971,18,2020-09-29,27,0,0,0,0
1972,18,2020-09-30,28,0,0,0,0
1973,18,2020-10-01,29,0,0,0,0
1974,18,2020-10-02,30,0,0,0,0
1975,18,2020-10-03,31,0,0,0,0
1976,18,2020-10-04,32,0,0,0,0
1977,18,2020-10-05,33,0,0,0,0
1978,18,2020-10-06,34,0,0,0,0
1979,18,2020-10-07,35,0,0,0,0
1980,18,2020-10-08,36,0,0,0,0
1981,18,2020-10-09,37,0,0,0,0
1982,18,2020-10-10,38,0,0,0,0
1983,18,2020-10-11,39,0,0,0,0
1984,18,2020-10-12,40,0,0,0,0
1985,18,2020-10-13,41,0,0,0,0
1986,18,2020-10-14,42,0,0,0,0
1987,18,2020-10-15,43,0,0,0,0
1988,18,2020-10-16,44,0,0,0,0
1989,18,2020-10-17,45,0,0,0,0
1990,18,2020-10-18,46,0,0,0,0
1991,18,2020-10-19,47,0,0,0,0
1992,18,2020-10-20,48,0,0,0,0
1993,18,2020-10-21,49,0,0,0,0
1994,18,2020-10-22,50,0,0,0,0
1995,18,2020-10-23,51,0,0,0,0
1996,18,2020-10-24,52,0,0,0,0
1997,18,2020-10-25,53,0,0,0,0
1998,18,2020-10-26,54,0,0,0,0
1999,18,2020-10-27,55,0,0,0,0
2000,18,2020-10-28,56,0,0,0,0
2001,18,2020-10-29,57,0,0,0,0
2002,18,2020-10-30,58,0,0,0,0
2003,18,2020-10-31,59,0,0,0,0
2004,18,2020-11-01,60,0,0,0,0
2005,18,2020-11-02,61,0,0,0,0
2006,18,2020-11-03,62,0,0,0,0
2007,18,2020-11-04,63,0,0,0,0
2008,18,2020-11-05,64,0,0,0,0
2009,18,2020-11-06,65,0,0,0,0
2010,18,2020-11-07,66,0,0,0,0
2011,18,2020-11-08,67,0,0,0,0
2012,18,2020-11-09,68,0,0,0,0
2013,18,2020-11-10,69,0,0,0,0
2014,18,2020-11-11,70,0,0,0,0
2015,18,2020-11-12,71,0,0,0,0
2016,18,2020-11-13,72,0,0,0,0
2017,18,2020-11-14,73,0,0,0,0
2018,18,2020-11-15,74,0,0,0,0
2019,18,2020-11-16,75,0,0,0,0
2020,18,2020-11-17,76,0,0,0,0
2021,18,2020-11-18,77,0,0,0,0
2022,18,2020-11-19,78,0,0,0,0
2023,18,2020-11-20,79,0,0,0,0
2024,18,2020-11-21,80,0,0,0,0
2025,18,2020-11-22,81,0,0,0,0
2026,18,2020-11-23,82,0,0,0,0
2027,18,2020-11-24,83,0,0,0,0
2028,18,2020-11-25,84,0,0,0,0
2029,18,2020-11-26,85,0,0,0,0
2030,18,2020-11-27,86,0,0,0,0
2031,18,2020-11-28,87,0,0,0,0
2032,18,2020-11-29,88,0,0,0,0
2033,18,2020-11-30,89,0,0,0,0
2034,18,2020-12-01,90,0,0,0,0
2035,18,2020-12-02,91,0,0,0,0
2036,18,2020-12-03,92,0,0,0,0
2037,18,2020-12-04,93,0,0,0,0
2038,18,2020-12-05,94,0,0,0,0
2039,18,2020-12-06,95,0,0,0,0
2040,18,2020-12-07,96,0,0,0,0
2041,18,2020-12-08,97,0,0,0,0
2042,18,2020-12-09,98,0,0,0,0
2043,18,2020-12-10,99,0,0,0,0
2044,18,2020-12-11,100,0,0,0,0
2045,18,2020-12-12,101,0,0,0,0
2046,18,2020-12-13,102,0,0,0,0
2047,18,2020-12-14,103,0,0,0,0
2048,18,2020-12-15,104,0,0,0,0
2049,18,2020-12-16,105,0,0,0,0
2050,18,2020-12-17,106,0,0,0,0
2051,18,2020-12-18,107,0,0,0,0
2052,19,2020-09-02,0,0,0,0,0
2053,19,2020-09-03,1,0,0,0,0
2054,19,2020-09-04,2,0,0,0,0
2055,19,2020-09-05,3,0,0,0,0
2056,19,2020-09-06,4,0,0,0,0
2057,19,2020-09-07,5,0,0,0,0
2058,19,2020-09-08,6,0,0,0,0
2059,19,2020-09-09,7,0,0,0,0
2060,19,2020-09-10,8,0,0,0,0
2061,19,2020-09-11,9,0,0,0,0
2062,19,2020-09-12,10,0,0,0,0
2063,19,2020-09-13,11,0,0,0,0
2064,19,2020-09-14,12,0,0,0,0
2065,19,2020-09-15,13,0,0,0,0
2066,19,2020-09-16,14,0,0,0,0
2067,19,2020-09-17,15,0,0,0,0
2068,19,2020-09-18,16,0,0,0,0
2069,19,2020-09-19,17,0,0,0,0
2070,19,2020-09-20,18,0,0,0,0
2071,19,2020-09-21,19,0,0,0,0
2072,19,2020-09-22,20,0,0,0,0
2073,19,2020-09-23,21,0,0,0,0
2074,19,2020-09-24,22,0,0,0,0
2075,19,2020-09-25,23,0,0,0,0
2076,19,2020-09-26,24,0,0,0,0
2077,19,2020-09-27,25,0,0,0,0
2078,19,2020-09-28,26,0,0,0,0
2079,19,2020-09-29,27,0,0,0,0
2080,19,2020-09-30,28,0,0,0,0
2081,19,2020-10-01,29,0,0,0,0
2082,19,2020-10-02,30,0,0,0,0
2083,19,2020-10-03,31,0,0,0,0
2084,19,2020-10-04,32,0,0,0,0
2085,19,2020-10-05,33,0,0,0,0
2086,19,2020-10-06,34,0,0,0,0
2087,19,2020-10-07,35,0,0,0,0
2088,19,2020-10-08,36,0,0,0,0
2089,19,2020-10-09,37,0,0,0,0
2090,19,2020-10-10,38,0,0,0,0
2091,19,2020-10-11,39,0,0,0,0
2092,19,2020-10-12,40,0,0,0,0
2093,19,2020-10-13,41,0,0,0,0
2094,19,2020-10-14,42,0,0,0,0
2095,19,2020-10-15,43,0,0,0,0
2096,19,2020-10-16,44,0,0,0,0
2097,19,2020-10-17,45,0,0,0,0
2098,19,2020-10-18,46,0,0,0,0
2099,19,2020-10-19,47,0,0,0,0
2100,19,2020-10-20,48,0,0,0,0
2101,19,2020-10-21,49,0,0,0,0
2102,19,2020-10-22,50,0,0,0,0
2103,19,2020-10-23,51,0,0,0,0
2104,19,2020-10-24,52,0,0,0,0
2105,19,2020-10-25,53,0,0,0,0
2106,19,2020-10-26,54,0,0,0,0
2107,19,2020-10-27,55,0,0,0,0
2108,19,2020-10-28,56,0,0,0,0
2109,19,2020-10-29,57,0,0,0,0
2110,19,2020-10-30,58,0,0,0,0
2111,19,2020-10-31,59,0,0,0,0
2112,19,2020-11-01,60,0,0,0,0
2113,19,2020-11-02,61,0,0,0,0
2114,19,2020-11-03,62,0,0,0,0
2115,19,2020-11-04,63,0,0,0,0
2116,19,2020-11-05,64,0,0,0,0
2117,19,2020-11-06,65,0,0,0,0
2118,19,2020-11-07,66,0,0,0,0
2119,19,2020-11-08,67,0,0,0,0
2120,19,2020-11-09,68,0,0,0,0
2121,19,2020-11-10,69,0,0,0,0
2122,19,2020-11-11,70,0,0,0,0
2123,19,2020-11-12,71,0,0,0,0
2124,19,2020-11-13,72,0,0,0,0
2125,19,2020-11-14,73,0,0,0,0
2126,19,2020-11-15,74,0,0,0,0
2127,19,2020-11-16,75,0,0,0,0
2128,19,2020-11-17,76,0,0,0,0
2129,19,2020-11-18,77,0,0,0,0
2130,19,2020-11-19,78,0,0,0,0
2131,19,2020-11-20,79,0,0,0,0
2132,19,2020-11-21,80,0,0,0,0
2133,19,2020-11-22,81,0,0,0,0
2134,19,2020-11-23,82,0,0,0,0
2135,19,2020-11-24,83,0,0,0,0
2136,19,2020-11-25,84,0,0,0,0
2137,19,2020-11-26,85,0,0,0,0
2138,19,2020-11-27,86,0,0,0,0
2139,19,2020-11-28,87,0,0,0,0
2140,19,2020-11-29,88,0,0,0,0
2141,19,2020-11-30,89,0,0,0,0
2142,19,2020-12-01,90,0,0,0,0
2143,19,2020-12-02,91,0,0,0,0
2144,19,2020-12-03,92,0,0,0,0
2145,19,2020-12-04,93,0,0,0,0
2146,19,2020-12-05,94,0,0,0,0
2147,19,2020-12-06,95,0,0,0,0
2148,19,2020-12-07,96,0,0,0,0
2149,19,2020-12-08,97,0,0,0,0
2150,19,2020-12-09,98,0,0,0,0
2151,19,2020-12-10,99,0,0,0,0
2152,19,2020-12-11,100,0,0,0,0
2153,19,2020-12-12,101,0,0,0,0
2154,19,2020-12-13,102,0,0,0,0
2155,19,2020-12-14,103,0,0,0,0
2156,19,2020-12-15,104,0,0,0,0
2157,19,2020-12-16,105,0,0,0,0
2158,19,2020-12-17,106,0,0,0,0
2159,19,2020-12-18,107,0,0,0,0
2160,20,2020-09-02,0,0,0,0,0
2161,20,2020-09-03,1,0,0,0,0
2162,20,2020-09-04,2,0,0,0,0
2163,20,2020-09-05,3,0,0,0,0
2164,20,2020-09-06,4,0,0,0,0
2165,20,2020-09-07,5,0,0,0,0
2166,20,2020-09-08,6,0,0,0,0
2167,20,2020-09-09,7,0,0,0,0
2168,20,2020-09-10,8,0,0,0,0
2169,20,2020-09-11,9,0,0,0,0
2170,20,2020-09-12,10,0,0,0,0
2171,20,2020-09-13,11,0,0,0,0
2172,20,2020-09-14,12,0,0,0,0
2173,20,2020-09-15,13,0,0,0,0
2174,20,2020-09-16,14,0,0,0,0
2175,20,2020-09-17,15,0,0,0,0
2176,20,2020-09-18,16,0,0,0,0
2177,20,2020-09-19,17,0,0,0,0
2178,20,2020-09-20,18,0,0,0,0
2179,20,2020-09-21,19,0,0,0,0
2180,20,2020-09-22,20,0,0,0,0
2181,20,2020-09-23,21,0,0,0,0
2182,20,2020-09-24,22,0,0,0,0
2183,20,2020-09-25,23,0,0,0,0
2184,20,2020-09-26,24,0,0,0,0
2185,20,2020-09-27,25,0,0,0,0
2186,20,2020-09-28,26,0,0,0,0
2187,20,2020-09-29,27,0,0,0,0
2188,20,2020-09-30,28,0,0,0,0
2189,20,2020-10-01,29,0,0,0,0
2190,20,2020-10-02,30,0,0,0,0
2191,20,2020-10-03,31,0,0,0,0
2192,20,2020-10-04,32,0,0,0,0
2193,20,2020-10-05,33,0,0,0,0
2194,20,2020-10-06,34,0,0,0,0
2195,20,2020-10-07,35,0,0,0,0
2196,20,2020-10-08,36,0,0,0,0
2197,20,2020-10-09,37,0,0,0,0
2198,20,2020-10-10,38,0,0,0,0
2199,20,2020-10-11,39,0,0,0,0
2200,20,2020-10-12,40,0,0,0,0
2201,20,2020-10-13,41,0,0,0,0
2202,20,2020-10-14,42,0,0,0,0
2203,20,2020-10-15,43,0,0,0,0
2204,20,2020-10-16,44,0,0,0,0
2205,20,2020-10-17,45,0,0,0,0
2206,20,2020-10-18,46,0,0,0,0
2207,20,2020-10-19,47,0,0,0,0
2208,20,2020-10-20,48,0,0,0,0
2209,20,2020-10-21,49,0,0,0,0
2210,20,2020-10-22,50,0,0,0,0
2211,20,2020-10-23,51,0,0,0,0
2212,20,2020-10-24,52,0,0,0,0
2213,20,2020-10-25,53,0,0,0,0
2214,20,2020-10-26,54,0,0,0,0
2215,20,2020-10-27,55,0,0,0,0
2216,20,2020-10-28,56,0,0,0,0
2217,20,2020-10-29,57,0,0,0,0
2218,20,2020-10-30,58,0,0,0,0
2219,20,2020-10-31,59,0,0,0,0
2220,20,2020-11-01,60,0,0,0,0
2221,20,2020-11-02,61,0,0,0,0
2222,20,2020-11-03,62,0,0,0,0
2223,20,2020-11-04,63,0,0,0,0
2224,20,2020-11-05,64,0,0,0,0
2225,20,2020-11-06,65,0,0,0,0
2226,20,2020-11-07,66,0,0,0,0
2227,20,2020-11-08,67,0,0,0,0
2228,20,2020-11-09,68,0,0,0,0
2229,20,2020-11-10,69,0,0,0,0
2230,20,2020-11-11,70,0,0,0,0
2231,20,2020-11-12,71,0,0,0,0
2232,20,2020-11-13,72,0,0,0,0
2233,20,2020-11-14,73,0,0,0,0
2234,20,2020-11-15,74,0,0,0,0
2235,20,2020-11-16,75,0,0,0,0
2236,20,2020-11-17,76,0,0,0,0
2237,20,2020-11-18,77,0,0,0,0
2238,20,2020-11-19,78,0,0,0,0
2239,20,2020-11-20,79,0,0,0,0
2240,20,2020-11-21,80,0,0,0,0
2241,20,2020-11-22,81,0,0,0,0
2242,20,2020-11-23,82,0,0,0,0
2243,20,2020-11-24,83,0,0,0,0
2244,20,2020-11-25,84,0,0,0,0
2245,20,2020-11-26,85,0,0,0,0
2246,20,2020-11-27,86,0,0,0,0
2247,20,2020-11-28,87,0,0,0,0
2248,20,2020-11-29,88,0,0,0,0
2249,20,2020-11-30,89,0,0,0,0
2250,20,2020-12-01,90,0,0,0,0
2251,20,2020-12-02,91,0,0,0,0
2252,20,2020-12-03,92,0,0,0,0
2253,20,2020-12-04,93,0,0,0,0
2254,20,2020-12-05,94,0,0,0,0
2255,20,2020-12-06,95,0,0,0,0
2256,20,2020-12-07,96,0,0,0,0
2257,20,2020-12-08,97,0,0,0,0
2258,20,2020-12-09,98,0,0,0,0
2259,20,2020-12-10,99,0,0,0,0
2260,20,2020-12-11,100,0,0,0,0
2261,20,2020-12-12,101,0,0,0,0
2262,20,2020-12-13,102,0,0,0,0
2263,20,2020-12-14,103,0,0,0,0
2264,20,2020-12-15,104,0,0,0,0
2265,20,2020-12-16,105,0,0,0,0
2266,20,2020-12-17,106,0,0,0,0
2267,20,2020-12-18,107,0,0,0,0
2268,21,2020-09-02,0,0,0,0,0
2269,21,2020-09-03,1,0,0,0,0
2270,21,2020-09-04,2,0,0,0,0
2271,21,2020-09-05,3,0,0,0,0
2272,21,2020-09-06,4,0,0,0,0
2273,21,2020-09-07,5,0,0,0,0
2274,21,2020-09-08,6,0,0,0,0
2275,21,2020-09-09,7,0,0,0,0
2276,21,2020-09-10,8,0,0,0,0
2277,21,2020-09-11,9,0,0,0,0
2278,21,2020-09-12,10,0,0,0,0
2279,21,2020-09-13,11,0,0,0,0
2280,21,2020-09-14,12,0,0,0,0
2281,21,2020-09-15,13,0,0,0,0
2282,21,2020-09-16,14,0,0,0,0
2283,21,2020-09-17,15,0,0,0,0
2284,21,2020-09-18,16,0,0,0,0
2285,21,2020-09-19,17,0,0,0,0
2286,21,2020-09-20,18,0,0,0,0
2287,21,2020-09-21,19,0,0,0,0
2288,21,2020-09-22,20,0,0,0,0
2289,21,2020-09-23,21,0,0,0,0
2290,21,2020-09-24,22,0,0,0,0
2291,21,2020-09-25,23,0,0,0,0
2292,21,2020-09-26,24,0,0,0,0
2293,21,2020-09-27,25,0,0,0,0
2294,21,2020-09-28,26,0,0,0,0
2295,21,2020-09-29,27,0,0,0,0
2296,21,2020-09-30,28,0,0,0,0
2297,21,2020-10-01,29,0,0,0,0
2298,21,2020-10-02,30,0,0,0,0
2299,21,2020-10-03,31,0,0,0,0
2300,21,2020-10-04,32,0,0,0,0
2301,21,2020-10-05,33,0,0,0,0
2302,21,2020-10-06,34,0,0,0,0
2303,21,2020-10-07,35,0,0,0,0
2304,21,2020-10-08,36,0,0,0,0
2305,21,2020-10-09,37,0,0,0,0
2306,21,2020-10-10,38,0,0,0,0
2307,21,2020-10-11,39,0,0,0,0
2308,21,2020-10-12,40,0,0,0,0
2309,21,2020-10-13,41,0,0,0,0
2310,21,2020-10-14,42,0,0,0,0
2311,21,2020-10-15,43,0,0,0,0
2312,21,2020-10-16,44,0,0,0,0
2313,21,2020-10-17,45,0,0,0,0
2314,21,2020-10-18,46,0,0,0,0
2315,21,2020-10-19,47,0,0,0,0
2316,21,2020-10-20,48,0,0,0,0
2317,21,2020-10-21,49,0,0,0,0
2318,21,2020-10-22,50,0,0,0,0
2319,21,2020-10-23,51,0,0,0,0
2320,21,2020-10-24,52,0,0,0,0
2321,21,2020-10-25,53,0,0,0,0
2322,21,2020-10-26,54,0,0,0,0
2323,21,2020-10-27,55,0,0,0,0
2324,21,2020-10-28,56,0,0,0,0
2325,21,2020-10-29,57,0,0,0,0
2326,21,2020-10-30,58,0,0,0,0
2327,21,2020-10-31,59,0,0,0,0
2328,21,2020-11-01,60,0,0,0,0
2329,21,2020-11-02,61,0,0,0,0
2330,21,2020-11-03,62,0,0,0,0
2331,21,2020-11-04,63,0,0,0,0
2332,21,2020-11-05,64,0,0,0,0
2333,21,2020-11-06,65,0,0,0,0
2334,21,2020-11-07,66,0,0,0,0
2335,21,2020-11-08,67,0,0,0,0
2336,21,2020-11-09,68,0,0,0,0
2337,21,2020-11-10,69,0,0,0,0
2338,21,2020-11-11,70,0,0,0,0
2339,21,2020-11-12,71,0,0,0,0
2340,21,2020-11-13,72,0,0,0,0
2341,21,2020-11-14,73,0,0,0,0
2342,21,2020-11-15,74,0,0,0,0
2343,21,2020-11-16,75,0,0,0,0
2344,21,2020-11-17,76,0,0,0,0
2345,21,2020-11-18,77,0,0,0,0
2346,21,2020-11-19,78,0,0,0,0
2347,21,2020-11-20,79,0,0,0,0
2348,21,2020-11-21,80,0,0,0,0
2349,21,2020-11-22,81,0,0,0,0
2350,21,2020-11-23,82,0,0,0,0
2351,21,2020-11-24,83,0,0,0,0
2352,21,2020-11-25,84,0,0,0,0
2353,21,2020-11-26,85,0,0,0,0
2354,21,2020-11-27,86,0,0,0,0
2355,21,2020-11-28,87,0,0,0,0
2356,21,2020-11-29,88,0,0,0,0
2357,21,2020-11-30,89,0,0,0,0
2358,21,2020-12-01,90,0,0,0,0
2359,21,2020-12-02,91,0,0,0,0
2360,21,2020-12-03,92,0,0,0,0
2361,21,2020-12-04,93,0,0,0,0
2362,21,2020-12-05,94,0,0,0,0
2363,21,2020-12-06,95,0,0,0,0
2364,21,2020-12-07,96,0,0,0,0
2365,21,2020-12-08,97,0,0,0,0
2366,21,2020-12-09,98,0,0,0,0
2367,21,2020-12-10,99,0,0,0,0
2368,21,2020-12-11,100,0,0,0,0
2369,21,2020-12-12,101,0,0,0,0
2370,21,2020-12-13,102,0,0,0,0
2371,21,2020-12-14,103,0,0,0,0
2372,21,2020-12-15,104,0,0,0,0
2373,21,2020-12-16,105,0,0,0,0
2374,21,2020-12-17,106,0,0,0,0
2375,21,2020-12-18,107,0,0,0,0
2376,22,2020-09-02,0,0,0,0,0
2377,22,2020-09-03,1,0,0,0,0
2378,22,2020-09-04,2,0,0,0,0
2379,22,2020-09-05,3,0,0,0,0
2380,22,2020-09-06,4,0,0,0,0
2381,22,2020-09-07,5,0,0,0,0
2382,22,2020-09-08,6,0,0,0,0
2383,22,2020-09-09,7,0,0,0,0
2384,22,2020-09-10,8,0,0,0,0
2385,22,2020-09-11,9,0,0,0,0
2386,22,2020-09-12,10,0,0,0,0
2387,22,2020-09-13,11,0,0,0,0
2388,22,2020-09-14,12,0,0,0,0
2389,22,2020-09-15,13,0,0,0,0
2390,22,2020-09-16,14,0,0,0,0
2391,22,2020-09-17,15,0,0,0,0
2392,22,2020-09-18,16,0,0,0,0
2393,22,2020-09-19,17,0,0,0,0
2394,22,2020-09-20,18,0,0,0,0
2395,22,2020-09-21,19,0,0,0,0
2396,22,2020-09-22,20,0,0,0,0
2397,22,2020-09-23,21,0,0,0,0
2398,22,2020-09-24,22,0,0,0,0
2399,22,2020-09-25,23,0,0,0,0
2400,22,2020-09-26,24,0,0,0,0
2401,22,2020-09-27,25,0,0,0,0
2402,22,2020-09-28,26,0,0,0,0
2403,22,2020-09-29,27,0,0,0,0
2404,22,2020-09-30,28,0,0,0,0
2405,22,2020-10-01,29,0,0,0,0
2406,22,2020-10-02,30,0,0,0,0
2407,22,2020-10-03,31,0,0,0,0
2408,22,2020-10-04,32,0,0,0,0
2409,22,2020-10-05,33,0,0,0,0
2410,22,2020-10-06,34,0,0,0,0
2411,22,2020-10-07,35,0,0,0,0
2412,22,2020-10-08,36,0,0,0,0
2413,22,2020-10-09,37,0,0,0,0
2414,22,2020-10-10,38,0,0,0,0
2415,22,2020-10-11,39,0,0,0,0
2416,22,2020-10-12,40,0,0,0,0
2417,22,2020-10-13,41,0,0,0,0
2418,22,2020-10-14,42,0,0,0,0
2419,22,2020-10-15,43,0,0,0,0
2420,22,2020-10-16,44,0,0,0,0
2421,22,2020-10-17,45,0,0,0,0
2422,22,2020-10-18,46,0,0,0,0
2423,22,2020-10-19,47,0,0,0,0
2424,22,2020-10-20,48,0,0,0,0
2425,22,2020-10-21,49,0,0,0,0
2426,22,2020-10-22,50,0,0,0,0
2427,22,2020-10-23,51,0,0,0,0
2428,22,2020-10-24,52,0,0,0,0
2429,22,2020-10-25,53,0,0,0,0
2430,22,2020-10-26,54,0,0,0,0
2431,22,2020-10-27,55,0,0,0,0
2432,22,2020-10-28,56,0,0,0,0
2433,22,2020-10-29,57,0,0,0,0
2434,22,2020-10-30,58,0,0,0,0
2435,22,2020-10-31,59,0,0,0,0
2436,22,2020-11-01,60,0,0,0,0
2437,22,2020-11-02,61,0,0,0,0
2438,22,2020-11-03,62,0,0,0,0
2439,22,2020-11-04,63,0,0,0,0
2440,22,2020-11-05,64,0,0,0,0
2441,22,2020-11-06,65,0,0,0,0
2442,22,2020-11-07,66,0,0,0,0
2443,22,2020-11-08,67,0,0,0,0
2444,22,2020-11-09,68,0,0,0,0
2445,22,2020-11-10,69,0,0,0,0
2446,22,2020-11-11,70,0,0,0,0
2447,22,2020-11-12,71,0,0,0,0
2448,22,2020-11-13,72,0,0,0,0
2449,22,2020-11-14,73,0,0,0,0
2450,22,2020-11-15,74,0,0,0,0
2451,22,2020-11-16,75,0,0,0,0
2452,22,2020-11-17,76,0,0,0,0
2453,22,2020-11-18,77,0,0,0,0
2454,22,2020-11-19,78,0,0,0,0
2455,22,2020-11-20,79,0,0,0,0
2456,22,2020-11-21,80,0,0,0,0
2457,22,2020-11-22,81,0,0,0,0
2458,22,2020-11-23,82,0,0,0,0
2459,22,2020-11-24,83,0,0,0,0
2460,22,2020-11-25,84,0,0,0,0
2461,22,2020-11-26,85,0,0,0,0
2462,22,2020-11-27,86,0,0,0,0
2463,22,2020-11-28,87,0,0,0,0
2464,22,2020-11-29,88,0,0,0,0
2465,22,2020-11-30,89,0,0,0,0
2466,22,2020-12-01,90,0,0,0,0
2467,22,2020-12-02,91,0,0,0,0
2468,22,2020-12-03,92,0,0,0,0
2469,22,2020-12-04,93,0,0,0,0
2470,22,2020-12-05,94,0,0,0,0
2471,22,2020-12-06,95,0,0,0,0
2472,22,2020-12-07,96,0,0,0,0
2473,22,2020-12-08,97,0,0,0,0
2474,22,2020-12-09,98,0,0,0,0
2475,22,2020-12-10,99,0,0,0,0
2476,22,2020-12-11,100,0,0,0,0
2477,22,2020-12-12,101,0,0,0,0
2478,22,2020-12-13,102,0,0,0,0
2479,22,2020-12-14,103,0,0,0,0
2480,22,2020-12-15,104,0,0,0,0
2481,22,2020-12-16,105,0,0,0,0
2482,22,2020-12-17,106,0,0,0,0
2483,22,2020-12-18,107,0,0,0,0
2484,23,2020-09-02,0,0,0,0,0
2485,23,2020-09-03,1,0,0,0,0
2486,23,2020-09-04,2,0,0,0,0
2487,23,2020-09-05,3,0,0,0,0
2488,23,2020-09-06,4,0,0,0,0
2489,23,2020-09-07,5,0,0,0,0
2490,23,2020-09-08,6,0,0,0,0
2491,23,2020-09-09,7,0,0,0,0
2492,23,2020-09-10,8,0,0,0,0
2493,23,2020-09-11,9,0,0,0,0
2494,23,2020-09-12,10,0,0,0,0
2495,23,2020-09-13,11,0,0,0,0
2496,23,2020-09-14,12,0,0,0,0
2497,23,2020-09-15,13,0,0,0,0
2498,23,2020-09-16,14,0,0,0,0
2499,23,2020-09-17,15,0,0,0,0
2500,23,2020-09-18,16,0,0,0,0
2501,23,2020-09-19,17,0,0,0,0
2502,23,2020-09-20,18,0,0,0,0
2503,23,2020-09-21,19,0,0,0,0
2504,23,2020-09-22,20,0,0,0,0
2505,23,2020-09-23,21,0,0,0,0
2506,23,2020-09-24,22,0,0,0,0
2507,23,2020-09-25,23,0,0,0,0
2508,23,2020-09-26,24,0,0,0,0
2509,23,2020-09-27,25,0,0,0,0
2510,23,2020-09-28,26,0,0,0,0
2511,23,2020-09-29,27,0,0,0,0
2512,23,2020-09-30,28,0,0,0,0
2513,23,2020-10-01,29,0,0,0,0
2514,23,2020-10-02,30,0,0,0,0
2515,23,2020-10-03,31,0,0,0,0
2516,23,2020-10-04,32,0,0,0,0
2517,23,2020-10-05,33,0,0,0,0
2518,23,2020-10-06,34,0,0,0,0
2519,23,2020-10-07,35,0,0,0,0
2520,23,2020-10-08,36,0,0,0,0
2521,23,2020-10-09,37,0,0,0,0
2522,23,2020-10-10,38,0,0,0,0
2523,23,2020-10-11,39,0,0,0,0
2524,23,2020-10-12,40,0,0,0,0
2525,23,2020-10-13,41,0,0,0,0
2526,23,2020-10-14,42,0,0,0,0
2527,23,2020-10-15,43,0,0,0,0
2528,23,2020-10-16,44,0,0,0,0
2529,23,2020-10-17,45,0,0,0,0
2530,23,2020-10-18,46,0,0,0,0
2531,23,2020-10-19,47,0,0,0,0
2532,23,2020-10-20,48,0,0,0,0
2533,23,2020-10-21,49,0,0,0,0
2534,23,2020-10-22,50,0,0,0,0
2535,23,2020-10-23,51,0,0,0,0
2536,23,2020-10-24,52,0,0,0,0
2537,23,2020-10-25,53,0,0,0,0
2538,23,2020-10-26,54,0,0,0,0
2539,23,2020-10-27,55,0,0,0,0
2540,23,2020-10-28,56,0,0,0,0
2541,23,2020-10-29,57,0,0,0,0
2542,23,2020-10-30,58,0,0,0,0
2543,23,2020-10-31,59,0,0,0,0
2544,23,2020-11-01,60,0,0,0,0
2545,23,2020-11-02,61,0,0,0,0
2546,23,2020-11-03,62,0,0,0,0
2547,23,2020-11-04,63,0,0,0,0
2548,23,2020-11-05,64,0,0,0,0
2549,23,2020-11-06,65,0,0,0,0
2550,23,2020-11-07,66,0,0,0,0
2551,23,2020-11-08,67,0,0,0,0
2552,23,2020-11-09,68,0,0,0,0
2553,23,2020-11-10,69,0,0,0,0
2554,23,2020-11-11,70,0,0,0,0
2555,23,2020-11-12,71,0,0,0,0
2556,23,2020-11-13,72,0,0,0,0
2557,23,2020-11-14,73,0,0,0,0
2558,23,2020-11-15,74,0,0,0,0
2559,23,2020-11-16,75,0,0,0,0
2560,23,2020-11-17,76,0,0,0,0
2561,23,2020-11-18,77,0,0,0,0
2562,23,2020-11-19,78,0,0,0,0
2563,23,2020-11-20,79,0,0,0,0
2564,23,2020-11-21,80,0,0,0,0
2565,23,2020-11-22,81,0,0,0,0
2566,23,2020-11-23,82,0,0,0,0
2567,23,2020-11-24,83,0,0,0,0
2568,23,2020-11-25,84,0,0,0,0
2569,23,2020-11-26,85,0,0,0,0
2570,23,2020-11-27,86,0,0,0,0
2571,23,2020-11-28,87,0,0,0,0
2572,23,2020-11-29,88,0,0,0,0
2573,23,2020-11-30,89,0,0,0,0
2574,23,2020-12-01,90,0,0,0,0
2575,23,2020-12-02,91,0,0,0,0
2576,23,2020-12-03,92,0,0,0,0
2577,23,2020-12-04,93,0,0,0,0
2578,23,2020-12-05,94,0,0,0,0
